date,close,volume,open,high,low
11/8/2016,71.16,10723830,71.54,71.77,70.5
11/7/2016,71.27,12185850,69.55,71.72,69.5
11/4/2016,67.57,8210545,67.51,68.7305,66.575
11/3/2016,67.96,7728528,69.08,69.14,66.64
11/2/2016,68.76,7389656,69.58,70.52,68.6355
11/1/2016,69.05,11821160,71.42,71.81,68.29
10/31/2016,71.16,6305174,70.79,71.625,70.75
10/28/2016,70.56,7263016,71.02,72.1,70.43
10/27/2016,70.68,9713501,72.71,72.85,70.385
10/26/2016,72.16,8341729,71.27,72.95,71.2
10/25/2016,71.87,9919476,70.59,72.3,70.25
10/24/2016,70.71,8491206,68,70.79,67.99
10/21/2016,67.54,6986932,67.49,67.66,66.9
10/20/2016,67.73,7797116,67.25,67.95,66.3
10/19/2016,66.47,4963452,66.16,66.78,65.82
10/18/2016,66.61,6722654,66.52,66.99,66.25
10/17/2016,65.61,4876561,65.98,66.6,65.52
10/14/2016,65.99,8264837,66.15,66.6,65.6
10/13/2016,65.35,9750535,65.65,65.8,63.7
10/12/2016,66.43,10490910,65.86,66.7791,65.31
10/11/2016,66.13,9703113,66.88,66.98,65.62
10/10/2016,67.1,7183885,67.2,67.56,66.47
10/7/2016,66.85,7153233,67.79,67.97,66.66
10/6/2016,67.34,8991473,67.41,67.83,66.26
10/5/2016,68.23,7544690,68.88,69.58,68.02
10/4/2016,68.3,7037180,68.55,69.7,67.79
10/3/2016,68.45,6062466,68.52,69.51,68.331
9/30/2016,68.52,10745330,67.77,69.19,67.37
9/29/2016,67.4,8411200,66.67,67.61,66.0514
9/28/2016,66.78,7994256,66.64,66.83,65.93
9/27/2016,66.54,10062720,64.09,66.64,64.06
9/26/2016,64.34,5745935,64.21,64.6,63.53
9/23/2016,64.95,6903061,65.1,65.29,64.66
9/22/2016,65.02,7700064,65.24,65.44,64.65
9/21/2016,64.86,8402603,63.28,64.98,63.27
9/20/2016,63.09,8266230,64.4,64.4,62.74
9/19/2016,63.67,10408900,63.5,65.26,63.21
9/16/2016,62.84,22559810,62.91,63.25,62.12
9/15/2016,62.69,12881520,60.5,62.76,60.36
9/14/2016,60.4,7980312,60.01,60.6,59.51
9/13/2016,59.87,11773360,60.6,61.3,59.53
9/12/2016,60.75,14938740,58.73,60.865,57.315
9/9/2016,59.52,17437500,61.95,62.3,59
9/8/2016,62.64,7874553,62.13,62.74,61.42
9/7/2016,62.19,9942178,62.92,63.2285,61.83
9/6/2016,63.12,7646961,62.75,63.12,62.429
9/2/2016,62.53,8077205,63.28,63.35,61.82
9/1/2016,63.15,10707960,61.39,63.38,61.34
8/31/2016,61.34,9706761,61.75,61.92,61.16
8/30/2016,61.63,7135670,61.91,62.2426,61.46
8/29/2016,61.99,6861156,62.28,62.53,61.885
8/26/2016,62.03,7496162,61.69,62.38,61.2
8/25/2016,61.53,10142590,61.96,61.99,60.76
8/24/2016,61.94,7456880,63.13,63.16,61.65
8/23/2016,62.91,8485669,63.04,63.32,62.73
8/22/2016,62.52,6116999,62.45,62.612,61.711
8/19/2016,62.26,7281832,62.07,62.73,61.8
8/18/2016,62.1,8285031,61.06,62.2,60.82
8/17/2016,61.15,14876310,62.6,62.74,60.655
8/16/2016,62.6,7190588,62.89,62.99,62.41
8/15/2016,62.98,14327290,63.11,63.4964,62.1302
8/12/2016,63.04,35620280,61.9,63.38,60.63
8/11/2016,59.7,16720840,58.82,59.95,58.7
8/10/2016,58.51,9377007,59.41,59.5,58.3237
8/9/2016,58.89,9302198,59.03,59.46,58.74
8/8/2016,58.74,7619657,59,59.14,58.12
8/5/2016,58.2,9287250,57.89,58.23,57.61
8/4/2016,57.23,6801407,56.46,57.49,56.35
8/3/2016,56.19,7471585,55.97,56.3,55.66
8/2/2016,56.04,7037858,57,57.03,55.5
8/1/2016,56.73,7483607,57.34,57.55,56.36
7/29/2016,57.1,10238130,56.39,57.25,55.38
7/28/2016,56.18,5521195,56.19,56.6,56.0137
7/27/2016,56.06,11148780,57.12,57.22,55.72
7/26/2016,56.63,12851430,56.17,56.92,56.09
7/25/2016,55.68,7811128,55,55.81,54.76
7/22/2016,54.67,7893017,53.41,54.67,53.02
7/21/2016,53.22,9030995,54.1,54.27,53.04
7/20/2016,54.22,7407687,53.7,54.505,53.48
7/19/2016,53.52,9565107,52.94,53.7293,52.84
7/18/2016,52.97,6307341,53.35,53.43,52.77
7/15/2016,52.7,10708740,52.64,52.935,51.841
7/14/2016,53.32,7915882,53.06,53.8,52.62
7/13/2016,52.78,8110763,52.9,53.2,52.7
7/12/2016,52.8,10916430,52.6,53.28,51.94
7/11/2016,52.02,11216600,51.58,52.4,51.52
7/8/2016,50.85,12046170,49.41,51.091,49.22
7/7/2016,48.89,9876120,47.97,49.06,47.75
7/6/2016,47.65,6809474,47.02,47.925,46.78
7/5/2016,47.35,9263345,46.4,47.43,46.03
7/1/2016,46.66,5462048,46.75,47.36,46.5
6/30/2016,47.01,10746720,46.73,47.3,46.35
6/29/2016,46.65,7965538,46.3,47.01,46.18
6/28/2016,45.9,9535051,46.1,46.1499,45.27
6/27/2016,45.24,11242870,45.35,45.7,44.57
6/24/2016,45.73,25437510,46.5,47.36,45.3
6/23/2016,48.49,7438020,47.68,48.54,47.65
6/22/2016,47.23,5043816,47.37,47.68,47.15
6/21/2016,47.27,5292266,47.76,47.89,47.2
6/20/2016,47.56,7324196,47.47,48.17,47.44
6/17/2016,46.72,11770950,47.61,47.62,46.53
6/16/2016,47.55,6156518,47.01,47.63,46.551
6/15/2016,47.36,7503918,47.27,47.77,46.75
6/14/2016,46.88,7447111,46.68,47.1,46.155
6/13/2016,46.79,11888250,46.25,47.6986,46.25
6/10/2016,46.2,9998942,46.82,47.24,46.14
6/9/2016,47.38,11798570,46.02,47.45,45.92
6/8/2016,46.18,5857931,46.34,46.51,45.8
6/7/2016,46.33,4829112,46.52,46.78,46.31
6/6/2016,46.24,8040066,46.6,46.96,46
6/3/2016,46.48,11525580,46.68,46.74,45.66
6/2/2016,47.14,8200177,47.06,47.54,46.6
6/1/2016,46.81,9664611,46.5,47.26,46.36
5/31/2016,46.72,10291400,46.1,46.815,46.07
5/27/2016,45.9,6934092,45.7,45.97,45.55
5/26/2016,45.65,7733591,45.25,45.98,45.12
5/25/2016,45.17,11456330,45.5,45.69,44.81
5/24/2016,45.36,10392280,44.42,45.5,44.3
5/23/2016,44.4,10335990,44.52,44.69,44.13
5/20/2016,44.33,9767772,43.82,44.51,43.75
5/19/2016,43.55,9971735,43.19,43.8586,43.13
5/18/2016,43.36,13523970,42,43.85,42
5/17/2016,42.28,15703560,42,42.58,41.4601
5/16/2016,42.19,24309450,40.67,42.8,40.54
5/13/2016,40.98,52739240,39.19,41,39
5/12/2016,35.57,16476690,36.32,36.48,34.93
5/11/2016,36.06,8179029,36.07,36.46,35.87
5/10/2016,35.96,6721589,35.5,36.02,35.16
5/9/2016,35.28,8317419,35.42,35.57,34.99
5/6/2016,35.33,4579228,34.91,35.425,34.84
5/5/2016,34.97,6167013,35.05,35.38,34.71
5/4/2016,34.76,13143910,35.14,35.17,34.4
5/3/2016,35.57,5600585,35.59,35.74,35.261
5/2/2016,36,6401838,35.87,36.22,35.7
4/29/2016,35.53,8046832,36.05,36.13,35.14
4/28/2016,36.2,9530203,37.08,37.3,36.11
4/27/2016,37.31,8807215,36.39,37.33,36.323
4/26/2016,36.48,5361348,36.67,37.09,36.32
4/25/2016,36.45,4799739,36.28,36.65,36.18
4/22/2016,36.27,5587298,36.53,36.78,36.145
4/21/2016,36.41,4451850,36.46,36.63,36.25
4/20/2016,36.45,5004408,36.25,36.67,36.21
4/19/2016,36.31,7723813,37.11,37.18,36.08
4/18/2016,36.97,7682758,37.06,37.06,36.61
4/15/2016,37.13,10924070,36.83,37.46,36.712
4/14/2016,36.84,10411130,36.64,37,36.49
4/13/2016,36.74,8767486,36,36.75,36
4/12/2016,35.84,7315391,36,36.05,35.14
4/11/2016,35.88,9685544,35.87,36.47,35.76
4/8/2016,35.66,6398373,35.72,35.95,35.305
4/7/2016,35.43,9452069,35.57,35.89,35.28
4/6/2016,35.8,11331540,35.3,35.82,34.63
4/5/2016,35.75,8482847,35.48,36.08,35.34
4/4/2016,35.8,9848541,36.45,36.64,35.66
4/1/2016,36.15,8701021,35.41,36.17,35.14
3/31/2016,35.63,9495247,35.92,36,35.35
3/30/2016,35.76,9411942,35.52,36.25,35.5
3/29/2016,35.39,6544993,34.68,35.47,34.6
3/28/2016,34.83,6277015,34.42,34.98,34.38
3/24/2016,34.48,6123604,34.12,34.54,34.01
3/23/2016,34.43,10724620,34,34.68,33.85
3/22/2016,33.85,6049366,33.8,34.085,33.43
3/21/2016,33.91,8444339,33.51,33.92,33.15
3/18/2016,33.81,13637610,33.21,34.25,33
3/17/2016,32.82,8841135,32.98,33.14,32.3739
3/16/2016,33.1,9088670,31.9,33.21,31.75
3/15/2016,32.14,5655005,32.13,32.34,31.57
3/14/2016,32.3,4757764,32.07,32.43,31.92
3/11/2016,32.22,6934651,32.15,32.23,31.77
3/10/2016,31.68,7151977,31.92,32.1,31.04
3/9/2016,31.73,5569603,32.03,32.075,31.32
3/8/2016,31.75,6873378,32.01,32.2,31.645
3/7/2016,32.34,6005231,32.37,32.59,31.915
3/4/2016,32.55,4382584,32.9,32.93,32.3
3/3/2016,32.65,7546417,32.9,33.04,32.21
3/2/2016,32.94,5846707,32.57,33.06,32.51
3/1/2016,32.75,8715012,31.44,32.75,31.39
2/29/2016,31.36,8083499,31.61,32.02,31.34
2/26/2016,31.68,9048098,32.04,32.1162,31.36
2/25/2016,31.89,8740267,31.94,32.05,31.32
2/24/2016,31.82,8420680,31.47,31.8679,30.6
2/23/2016,31.6,9233330,31.27,31.9,31.12
2/22/2016,31.52,11241320,30.88,31.87,30.82
2/19/2016,30.44,13136030,29.88,30.71,29.65
2/18/2016,30.04,26715700,29.93,30.975,29.9
2/17/2016,27.66,19157140,27.33,27.92,27.22
2/16/2016,26.99,12122030,26.1,27.03,26.02
2/12/2016,25.73,8520355,25.7,25.78,24.75
2/11/2016,25.3,8503497,24.78,25.56,24.78
2/10/2016,25.43,8394980,25.65,26.39,25.29
2/9/2016,25.49,10633990,24.92,26.55,24.8
2/8/2016,25.22,15220490,26.03,26.16,24.85
2/5/2016,26.43,15009110,28.02,28.33,26.35
2/4/2016,28.21,8703432,28.24,28.85,27.93
2/3/2016,28.2,8169351,28.28,28.45,27.55
2/2/2016,28.06,8547710,29,29.15,27.86
2/1/2016,29.3,7246899,29.26,29.45,29.01
1/29/2016,29.29,7761187,28.29,29.345,28.18
1/28/2016,28.05,6919451,28.59,28.69,27.5
1/27/2016,28.36,5791878,28.66,28.745,27.815
1/26/2016,28.7,5699182,28.48,28.82,28.185
1/25/2016,28.42,6765203,28.44,28.765,28.355
1/22/2016,28.45,6449860,28.33,28.64,28.27
1/21/2016,27.8,12036410,27.78,28.23,27.21
1/20/2016,27.48,12029440,26.81,27.83,26.45
1/19/2016,27.33,11343130,27.67,28.45,27.215
1/15/2016,27.11,21034100,27.52,27.85,26.64
1/14/2016,28.67,15002440,28.66,29,27.82
1/13/2016,29.26,12041680,30.41,30.61,29.23
1/12/2016,30.18,11731090,30.21,30.62,29.97
1/11/2016,29.68,10234590,29.66,29.89,29.15
1/8/2016,29.63,9959732,30.67,30.7,29.565
1/7/2016,30.28,16129550,30.74,30.953,29.88
1/6/2016,31.53,11230200,32.35,32.5,31.16
1/5/2016,32.89,12237080,32.98,33.44,32.5
1/4/2016,32.37,8950439,32.29,32.58,32.04
12/31/2015,32.96,3713198,33.34,33.49,32.96
12/30/2015,33.39,4505488,33.65,33.94,33.38
12/29/2015,33.68,5090847,33.16,33.78,33.07
12/28/2015,33.14,3550645,32.82,33.14,32.36
12/24/2015,33.17,1311231,32.96,33.25,32.91
12/23/2015,33.055,3062937,32.98,33.185,32.92
12/22/2015,32.93,3235886,33,33.26,32.73
12/21/2015,32.895,7105273,32.49,32.93,32.2
12/18/2015,32.14,9760960,32.44,32.77,32.1
12/17/2015,32.67,6353644,33.22,33.56,32.65
12/16/2015,33.17,5906141,33.04,33.28,32.75
12/15/2015,32.97,7674458,32.94,33.2,32.76
12/14/2015,32.57,6905244,32.52,32.75,32.18
12/11/2015,32.49,5682538,32.65,32.88,32.42
12/10/2015,32.98,5912877,32.81,33.16,32.7
12/9/2015,32.71,9316871,33.55,33.75,32.37
12/8/2015,33.56,7862029,32.7,33.7,32.49
12/7/2015,33.11,8337594,33.74,33.74,33.01
